id;chan_id;val;dtime
19168013;201;24;2020-01-02 04:00:08.380
19168265;201;23,9;2020-01-02 04:15:06.013
19168674;201;24;2020-01-02 04:30:08.750
19168918;201;24;2020-01-02 04:45:06.287
19169319;201;24;2020-01-02 05:00:08.983
19169582;201;23,9;2020-01-02 05:15:06.567
19169891;201;24;2020-01-02 05:30:05.733
19170301;201;24,1;2020-01-02 05:45:08.410
19170631;201;24,1;2020-01-02 06:00:08.613
19170977;201;24,4;2020-01-02 06:15:11.247
19171286;201;24,3;2020-01-02 06:30:08.747
19171539;201;24,4;2020-01-02 06:45:06.340
19171865;201;24,3;2020-01-02 07:00:06.483
19172279;201;24,5;2020-01-02 07:15:11.673
19172608;201;24,6;2020-01-02 07:30:10.830
19172836;201;24,4;2020-01-02 07:45:05.853
19173246;201;24,4;2020-01-02 08:00:08.510
19173484;201;23,9;2020-01-02 08:15:06.140
19173889;201;23,9;2020-01-02 08:30:08.877
19174146;201;23,8;2020-01-02 08:45:06.440
19174565;201;24;2020-01-02 09:00:11.577
19174862;201;23,9;2020-01-02 09:15:08.207
19175228;201;24,2;2020-01-02 09:30:13.437
19175509;201;24,1;2020-01-02 09:45:08.577
19175768;201;24;2020-01-02 10:00:06.143
19176088;201;23,8;2020-01-02 10:15:06.460
19176417;201;23,9;2020-01-02 10:30:06.707
19176814;201;23,6;2020-01-02 10:45:08.420
19177132;201;23,6;2020-01-02 11:00:08.533
19177469;201;23,4;2020-01-02 11:15:08.663
19177797;201;23,4;2020-01-02 11:30:08.793
19178133;201;23,4;2020-01-02 11:45:11.407
19178450;201;23,5;2020-01-02 12:00:08.953
19178786;201;23,6;2020-01-02 12:15:09.030
19179099;201;23,5;2020-01-02 12:30:09.193
19179334;201;23,7;2020-01-02 12:45:05.813
19179662;201;23,6;2020-01-02 13:00:06.130
19179996;201;23,6;2020-01-02 13:15:06.313
19180405;201;23,4;2020-01-02 13:30:09.073
19180771;201;23,4;2020-01-02 13:45:14.217
19181050;201;23,3;2020-01-02 14:00:08.327
19181376;201;23,4;2020-01-02 14:15:08.430
19181628;201;23,3;2020-01-02 14:30:06.190
19182042;201;23,4;2020-01-02 14:45:08.840
19182361;201;23,2;2020-01-02 15:00:08.953
19182613;201;22,9;2020-01-02 15:15:06.477
19182938;201;22,7;2020-01-02 15:30:06.663
19183325;201;22,8;2020-01-02 15:45:08.317
19183680;201;22,7;2020-01-02 16:00:11.067
19183989;201;22,8;2020-01-02 16:15:08.680
19184247;201;23,3;2020-01-02 16:30:06.283
19184581;201;23,6;2020-01-02 16:45:06.353
19184990;201;23,7;2020-01-02 17:00:11.540
19185318;201;23,7;2020-01-02 17:15:11.670
19185636;201;23,9;2020-01-02 17:30:08.297
19185888;201;23,8;2020-01-02 17:45:05.907
19186302;201;23,9;2020-01-02 18:00:08.577
19186623;201;23,8;2020-01-02 18:15:08.733
19186882;201;23,9;2020-01-02 18:30:06.427
19187285;201;23,7;2020-01-02 18:45:08.160
19187606;201;23,9;2020-01-02 19:00:08.357
19187933;201;23,8;2020-01-02 19:15:08.550
19188178;201;23,9;2020-01-02 19:30:06.300
19188578;201;23,8;2020-01-02 19:45:08.930
19188919;201;23,9;2020-01-02 20:00:11.617
19189160;201;23,7;2020-01-02 20:15:06.720
19189477;201;23,7;2020-01-02 20:30:05.943
