id;chan_id;val;dtime
19142465;169;24,1;2020-01-01 08:30:07.793
19142619;169;24,3;2020-01-01 08:35:07.770
19142677;169;24,6;2020-01-01 08:40:07.703
19142793;169;24,6;2020-01-01 08:45:07.720
19142947;169;24,8;2020-01-01 08:50:07.603
19143007;169;24,9;2020-01-01 08:55:07.670
19143117;169;25;2020-01-01 09:00:07.627
19143271;169;25;2020-01-01 09:05:07.593
19143337;169;25;2020-01-01 09:10:07.493
19143455;169;25;2020-01-01 09:15:07.590
19143586;169;25,1;2020-01-01 09:20:06.920
19143648;169;25;2020-01-01 09:25:07.040
19143741;169;25,1;2020-01-01 09:30:07.133
19143919;169;25;2020-01-01 09:35:07.003
19143975;169;25,1;2020-01-01 09:40:06.943
19144056;169;25,1;2020-01-01 09:45:06.847
19144245;169;25,2;2020-01-01 09:50:06.853
19144325;169;25,3;2020-01-01 09:55:07.790
19144431;169;25,2;2020-01-01 10:00:07.650
19144587;169;25,3;2020-01-01 10:05:07.650
19144645;169;25,3;2020-01-01 10:10:07.557
19144752;169;25,4;2020-01-01 10:15:07.490
19144912;169;25,5;2020-01-01 10:20:07.510
19144965;169;25,6;2020-01-01 10:25:07.400
19145073;169;25,7;2020-01-01 10:30:07.330
19145228;169;25,8;2020-01-01 10:35:07.400
19145285;169;25,9;2020-01-01 10:40:07.393
19145396;169;25,9;2020-01-01 10:45:07.333
19145558;169;26,1;2020-01-01 10:50:07.217
19145620;169;26;2020-01-01 10:55:07.247
19145703;169;26,2;2020-01-01 11:00:07.163
19145883;169;26,2;2020-01-01 11:05:07.113
19145943;169;26,4;2020-01-01 11:10:07.150
19146034;169;26,5;2020-01-01 11:15:07.150
19146211;169;26,7;2020-01-01 11:20:07.130
19146271;169;26,8;2020-01-01 11:25:07.050
19146364;169;26,9;2020-01-01 11:30:07.223
19146543;169;27;2020-01-01 11:35:07.193
19146602;169;27,2;2020-01-01 11:40:07.157
19146687;169;27,2;2020-01-01 11:45:07.107
19146874;169;27,2;2020-01-01 11:50:07.190
19146931;169;27,3;2020-01-01 11:55:07.187
19147017;169;27,4;2020-01-01 12:00:07.103
19147205;169;27,5;2020-01-01 12:05:07.050
19147259;169;27,6;2020-01-01 12:10:07.030
19147358;169;27,8;2020-01-01 12:15:07.120
19147537;169;27,9;2020-01-01 12:20:07.183
19147592;169;28,2;2020-01-01 12:25:07.200
19147673;169;28,3;2020-01-01 12:30:07.093
19147862;169;28,4;2020-01-01 12:35:07.050
19147919;169;28,5;2020-01-01 12:40:06.930
19148004;169;28,7;2020-01-01 12:45:06.943
19148189;169;28,6;2020-01-01 12:50:07.000
19148236;169;28,6;2020-01-01 12:55:06.933
19148318;169;28,6;2020-01-01 13:00:06.860
19148509;169;28,7;2020-01-01 13:05:06.837
19148565;169;28,7;2020-01-01 13:10:07.017
19148658;169;28,8;2020-01-01 13:15:07.150
19148842;169;28,7;2020-01-01 13:20:07.150
19148900;169;28,8;2020-01-01 13:25:07.097
19148983;169;28,8;2020-01-01 13:30:07.020
19149168;169;28,7;2020-01-01 13:35:06.900
19149230;169;28,9;2020-01-01 13:40:07.063
19149330;169;28,8;2020-01-01 13:45:07.203
19149495;169;28,9;2020-01-01 13:50:07.273
19149563;169;28,8;2020-01-01 13:55:07.133
19149643;169;28,9;2020-01-01 14:00:07.060
19149848;169;28,9;2020-01-01 14:05:09.763
19149911;169;29;2020-01-01 14:10:09.757
19149982;169;29;2020-01-01 14:15:07.140
19150181;169;29;2020-01-01 14:20:09.650
19150223;169;29,2;2020-01-01 14:25:07.300
19150311;169;29;2020-01-01 14:30:07.263
19150485;169;29,1;2020-01-01 14:35:07.390
19150547;169;29;2020-01-01 14:40:07.277
19150637;169;29,1;2020-01-01 14:45:07.230
19150823;169;29,2;2020-01-01 14:50:09.873
19150870;169;29,3;2020-01-01 14:55:07.387
19150975;169;29,4;2020-01-01 15:00:07.257
19151141;169;29,4;2020-01-01 15:05:07.220
19151192;169;29,5;2020-01-01 15:10:07.110
19151301;169;29,4;2020-01-01 15:15:07.273
19151469;169;29,5;2020-01-01 15:20:07.327
19151520;169;29,5;2020-01-01 15:25:07.237
19151620;169;29,5;2020-01-01 15:30:07.223
19151814;169;29,5;2020-01-01 15:35:09.623
19151858;169;29,5;2020-01-01 15:40:07.197
19151947;169;29,5;2020-01-01 15:45:07.113
19152124;169;29,5;2020-01-01 15:50:07.160
19152187;169;29,5;2020-01-01 15:55:07.137
19152278;169;29,5;2020-01-01 16:00:07.280
19152452;169;29,5;2020-01-01 16:05:07.297
19152506;169;29,4;2020-01-01 16:10:07.320
19152672;169;29,5;2020-01-01 16:15:09.857
19152791;169;29,4;2020-01-01 16:20:07.480
19152850;169;29,3;2020-01-01 16:25:07.410
19152928;169;29,2;2020-01-01 16:30:07.303
19153095;169;29,1;2020-01-01 16:35:07.337
19153156;169;29,2;2020-01-01 16:40:07.387
19153260;169;29,1;2020-01-01 16:45:07.403
19153426;169;29,2;2020-01-01 16:50:07.310
19153484;169;29,1;2020-01-01 16:55:07.393
19153581;169;29,1;2020-01-01 17:00:07.337
19153765;169;29,1;2020-01-01 17:05:09.927
19153815;169;29,1;2020-01-01 17:10:07.333
19153907;169;29,2;2020-01-01 17:15:07.307
19154079;169;29,1;2020-01-01 17:20:07.287
19154145;169;29,2;2020-01-01 17:25:07.477
19154256;169;29,1;2020-01-01 17:30:07.547
19154412;169;29,2;2020-01-01 17:35:07.460
19154477;169;29,2;2020-01-01 17:40:07.670
19154587;169;29,2;2020-01-01 17:45:07.677
19154754;169;29,2;2020-01-01 17:50:10.307
19154798;169;29,2;2020-01-01 17:55:07.680
19154947;169;29,4;2020-01-01 18:00:10.203
19155067;169;29,3;2020-01-01 18:05:07.563
19155124;169;29,4;2020-01-01 18:10:07.573
19155235;169;29,3;2020-01-01 18:15:07.537
19155390;169;29,3;2020-01-01 18:20:07.513
19155451;169;29,4;2020-01-01 18:25:07.403
19155561;169;29,4;2020-01-01 18:30:07.420
19155721;169;29,5;2020-01-01 18:35:07.340
19155777;169;29,4;2020-01-01 18:40:07.423
19155878;169;29,6;2020-01-01 18:45:07.373
19156048;169;29,5;2020-01-01 18:50:07.677
19156114;169;29,6;2020-01-01 18:55:07.727
19156225;169;29,7;2020-01-01 19:00:07.750
19156382;169;29,7;2020-01-01 19:05:07.623
19156434;169;29,8;2020-01-01 19:10:07.570
19156540;169;29,7;2020-01-01 19:15:07.497
19156713;169;29,9;2020-01-01 19:20:07.793
19156758;169;29,8;2020-01-01 19:25:06.970
19156910;169;29,9;2020-01-01 19:30:09.410
19157041;169;30;2020-01-01 19:35:09.697
19157084;169;30,1;2020-01-01 19:40:07.133
19157164;169;30,2;2020-01-01 19:45:07.063
19157336;169;30,2;2020-01-01 19:50:06.970
19157397;169;30,2;2020-01-01 19:55:07.210
19157506;169;30,2;2020-01-01 20:00:07.303
19157670;169;30,2;2020-01-01 20:05:07.373
19157737;169;30,2;2020-01-01 20:10:07.590
19157859;169;30,2;2020-01-01 20:15:07.553
19157987;169;30,2;2020-01-01 20:20:06.840
19158062;169;30,2;2020-01-01 20:25:07.707
19158179;169;30,3;2020-01-01 20:30:07.683
19158333;169;30,2;2020-01-01 20:35:07.583
19158384;169;30,3;2020-01-01 20:40:07.547
19158500;169;30,3;2020-01-01 20:45:07.613
19158654;169;30,3;2020-01-01 20:50:07.583
19158720;169;30,3;2020-01-01 20:55:10.053
19158833;169;30,4;2020-01-01 21:00:07.603
19158986;169;30,3;2020-01-01 21:05:07.700
19159030;169;30,3;2020-01-01 21:10:07.570
19159147;169;30,3;2020-01-01 21:15:07.580
19159301;169;30,2;2020-01-01 21:20:10.120
19159361;169;30,2;2020-01-01 21:25:07.520
19159467;169;30,1;2020-01-01 21:30:07.427
19159629;169;30,2;2020-01-01 21:35:07.477
19159691;169;30;2020-01-01 21:40:07.493
19159795;169;30;2020-01-01 21:45:07.493
19159957;169;29,9;2020-01-01 21:50:07.437
19160011;169;29,8;2020-01-01 21:55:07.317
19160105;169;29,9;2020-01-01 22:00:07.190
19160275;169;29,8;2020-01-01 22:05:07.073
19160341;169;29,9;2020-01-01 22:10:07.237
19160485;169;29,7;2020-01-01 22:15:09.710
19160602;169;29,8;2020-01-01 22:20:07.253
19160669;169;29,8;2020-01-01 22:25:07.327
19160768;169;29,8;2020-01-01 22:30:07.243
19160939;169;29,9;2020-01-01 22:35:07.397
19160997;169;29,8;2020-01-01 22:40:07.480
19161101;169;29,9;2020-01-01 22:45:07.437
19161273;169;29,8;2020-01-01 22:50:07.680
19161316;169;29,9;2020-01-01 22:55:06.920
19161403;169;29,8;2020-01-01 23:00:06.907
19161575;169;29,9;2020-01-01 23:05:06.917
19161643;169;29,8;2020-01-01 23:10:06.933
19161716;169;29,9;2020-01-01 23:15:06.907
19161899;169;29,9;2020-01-01 23:20:06.857
19161963;169;29,9;2020-01-01 23:25:06.827
19162051;169;29,9;2020-01-01 23:30:06.883
19162231;169;29,8;2020-01-01 23:35:06.883
19162293;169;29,9;2020-01-01 23:40:06.957
19162378;169;29,8;2020-01-01 23:45:07.107
19162559;169;29,8;2020-01-01 23:50:07.060
19162621;169;29,8;2020-01-01 23:55:06.987
19162716;169;29,9;2020-01-02 00:00:07.087
19162897;169;29,9;2020-01-02 00:05:07.253
19162956;169;30;2020-01-02 00:10:07.200
19163052;169;30;2020-01-02 00:15:07.190
19163225;169;30,1;2020-01-02 00:20:07.210
19163296;169;30,1;2020-01-02 00:25:09.623
19163379;169;30,1;2020-01-02 00:30:06.993
19163547;169;30,1;2020-01-02 00:35:06.953
19163613;169;30,1;2020-01-02 00:40:09.400
19163678;169;30,1;2020-01-02 00:45:06.777
19163862;169;30,1;2020-01-02 00:50:06.843
19163921;169;30,1;2020-01-02 00:55:06.780
19164085;169;30,1;2020-01-02 01:00:09.330
19164193;169;30;2020-01-02 01:05:06.943
19164248;169;30,1;2020-01-02 01:10:06.983
19164339;169;30;2020-01-02 01:15:07.060
19164525;169;30;2020-01-02 01:20:07.080
19164582;169;30;2020-01-02 01:25:06.993
19164660;169;30;2020-01-02 01:30:06.903
19164870;169;30,1;2020-01-02 01:35:07.820
19164923;169;30;2020-01-02 01:40:07.780
19165039;169;30;2020-01-02 01:45:07.717
19165180;169;29,9;2020-01-02 01:50:07.013
19165238;169;30;2020-01-02 01:55:06.900
19165320;169;29,9;2020-01-02 02:00:06.893
19165513;169;29,9;2020-01-02 02:05:07.090
19165566;169;30;2020-01-02 02:10:06.963
19165646;169;29,8;2020-01-02 02:15:06.890
19165833;169;29,9;2020-01-02 02:20:06.903
19165892;169;29,9;2020-01-02 02:25:06.917
19166024;169;29,9;2020-01-02 02:30:07.810
19166175;169;29,9;2020-01-02 02:35:07.687
19166233;169;29,9;2020-01-02 02:40:07.603
19166341;169;29,9;2020-01-02 02:45:07.543
19166492;169;29,9;2020-01-02 02:50:07.430
19166554;169;30;2020-01-02 02:55:07.430
19166665;169;29,9;2020-01-02 03:00:07.567
19166827;169;30;2020-01-02 03:05:07.523
19166887;169;29,9;2020-01-02 03:10:07.423
19166981;169;30;2020-01-02 03:15:07.340
19167158;169;30;2020-01-02 03:20:07.340
19167216;169;30;2020-01-02 03:25:07.377
19167311;169;30,2;2020-01-02 03:30:07.360
19167487;169;30,2;2020-01-02 03:35:07.437
19167555;169;30,3;2020-01-02 03:40:12.423
19167687;169;30,3;2020-01-02 03:45:09.773
19167811;169;30,4;2020-01-02 03:50:07.247
19167867;169;30,5;2020-01-02 03:55:07.167
19167956;169;30,5;2020-01-02 04:00:07.160
19168137;169;30,7;2020-01-02 04:05:07.230
19168203;169;30,7;2020-01-02 04:10:07.307
19168303;169;30,8;2020-01-02 04:15:07.343
19168469;169;30,8;2020-01-02 04:20:07.403
19168527;169;30,9;2020-01-02 04:25:07.337
19168613;169;30,9;2020-01-02 04:30:07.233
19168807;169;31;2020-01-02 04:35:09.777
19168850;169;31,1;2020-01-02 04:40:07.133
19168942;169;31,2;2020-01-02 04:45:07.067
19169128;169;31,2;2020-01-02 04:50:07.160
19169176;169;31,3;2020-01-02 04:55:07.063
19169328;169;31,4;2020-01-02 05:00:09.690
19169452;169;31,4;2020-01-02 05:05:07.183
19169501;169;31,4;2020-01-02 05:10:07.073
19169596;169;31,5;2020-01-02 05:15:06.957
19169773;169;31,5;2020-01-02 05:20:07.070
19169831;169;31,6;2020-01-02 05:25:07.067
19169918;169;31,6;2020-01-02 05:30:07.060
19170100;169;31,7;2020-01-02 05:35:07.227
19170160;169;31,7;2020-01-02 05:40:07.113
19170244;169;31,8;2020-01-02 05:45:07.050
19170432;169;31,8;2020-01-02 05:50:07.243
19170503;169;31,9;2020-01-02 05:55:09.633
19170584;169;31,9;2020-01-02 06:00:07.173
19170759;169;31,9;2020-01-02 06:05:07.110
19170813;169;31,9;2020-01-02 06:10:07.027
19170899;169;31,8;2020-01-02 06:15:06.967
19171082;169;31,8;2020-01-02 06:20:07.060
19171140;169;31,7;2020-01-02 06:25:07.003
19171222;169;31,6;2020-01-02 06:30:06.950
19171409;169;31,6;2020-01-02 06:35:06.963
19171463;169;31,5;2020-01-02 06:40:06.850
19171620;169;31,5;2020-01-02 06:45:09.403
19171731;169;31,4;2020-01-02 06:50:06.777
19171792;169;31,4;2020-01-02 06:55:06.760
19171870;169;31,3;2020-01-02 07:00:06.843
19172058;169;31,3;2020-01-02 07:05:06.923
19172118;169;31,2;2020-01-02 07:10:07.070
19172221;169;31,1;2020-01-02 07:15:07.237
19172393;169;31,2;2020-01-02 07:20:07.243
19172452;169;31,1;2020-01-02 07:25:07.313
19172555;169;31,1;2020-01-02 07:30:07.247
19172715;169;31,2;2020-01-02 07:35:07.380
19172776;169;31,3;2020-01-02 07:40:07.440
19172882;169;31,2;2020-01-02 07:45:07.420
19173043;169;31,3;2020-01-02 07:50:07.450
19173104;169;31,5;2020-01-02 07:55:07.387
19173202;169;31,6;2020-01-02 08:00:07.277
19173371;169;31,9;2020-01-02 08:05:07.243
19173424;169;32;2020-01-02 08:10:07.153
19173531;169;32,3;2020-01-02 08:15:07.373
19173697;169;32,4;2020-01-02 08:20:07.363
19173753;169;32,7;2020-01-02 08:25:07.377
19173862;169;32,8;2020-01-02 08:30:07.423
19174029;169;32,9;2020-01-02 08:35:07.403
19174082;169;33,1;2020-01-02 08:40:07.687
19174153;169;33,3;2020-01-02 08:45:06.783
19174342;169;33,5;2020-01-02 08:50:07.120
19174407;169;33,6;2020-01-02 08:55:07.107
19174514;169;33,7;2020-01-02 09:00:07.247
19174679;169;33,4;2020-01-02 09:05:07.193
19174732;169;33;2020-01-02 09:10:07.200
19174838;169;32,9;2020-01-02 09:15:07.393
19175005;169;33;2020-01-02 09:20:07.520
19175062;169;32,9;2020-01-02 09:25:07.487
19175178;169;33;2020-01-02 09:30:07.573
19175314;169;32,9;2020-01-02 09:35:07.480
19175371;169;32,9;2020-01-02 09:40:07.417
19175483;169;32,8;2020-01-02 09:45:07.387
19175643;169;32,8;2020-01-02 09:50:07.317
19175701;169;32,9;2020-01-02 09:55:07.337
19175833;169;32,8;2020-01-02 10:00:07.580
19175971;169;32,9;2020-01-02 10:05:07.500
19176030;169;32,9;2020-01-02 10:10:07.550
19176133;169;32,9;2020-01-02 10:15:07.443
19176291;169;33;2020-01-02 10:20:07.570
19176353;169;33;2020-01-02 10:25:07.463
19176453;169;33,1;2020-01-02 10:30:07.630
19176633;169;33;2020-01-02 10:35:10.097
19176675;169;33,1;2020-01-02 10:40:07.830
19176794;169;33;2020-01-02 10:45:07.717
19176948;169;33;2020-01-02 10:50:07.610
19177005;169;33;2020-01-02 10:55:07.613
19177147;169;33;2020-01-02 11:00:10.237
19177273;169;33,1;2020-01-02 11:05:07.703
19177320;169;33;2020-01-02 11:10:07.650
19177444;169;33,1;2020-01-02 11:15:07.693
19177594;169;33,1;2020-01-02 11:20:07.720
19177653;169;33,1;2020-01-02 11:25:07.630
19177761;169;33,1;2020-01-02 11:30:07.527
19177923;169;33,4;2020-01-02 11:35:07.630
19177988;169;33,3;2020-01-02 11:40:10.227
19178093;169;33,6;2020-01-02 11:45:07.590
19178253;169;33,6;2020-01-02 11:50:07.863
19178311;169;33,7;2020-01-02 11:55:07.803
19178426;169;33,7;2020-01-02 12:00:07.673
19178583;169;33,7;2020-01-02 12:05:07.670
19178636;169;33,9;2020-01-02 12:10:07.853
19178763;169;33,8;2020-01-02 12:15:07.750
19178906;169;34;2020-01-02 12:20:07.760
19178962;169;33,8;2020-01-02 12:25:07.763
19179033;169;34;2020-01-02 12:30:06.913
19179218;169;34;2020-01-02 12:35:07.780
19179281;169;34;2020-01-02 12:40:07.647
19179404;169;34;2020-01-02 12:45:07.767
19179549;169;34;2020-01-02 12:50:07.687
19179602;169;34;2020-01-02 12:55:07.530
19179727;169;33,9;2020-01-02 13:00:07.723
19179873;169;33,9;2020-01-02 13:05:07.667
19179927;169;33,9;2020-01-02 13:10:07.530
19180044;169;33,9;2020-01-02 13:15:07.593
19180198;169;33,8;2020-01-02 13:20:07.540
19180254;169;33,9;2020-01-02 13:25:07.573
19180363;169;33,9;2020-01-02 13:30:07.480
19180529;169;33,8;2020-01-02 13:35:07.377
19180582;169;33,7;2020-01-02 13:40:07.387
19180691;169;33,6;2020-01-02 13:45:07.340
19180866;169;33,6;2020-01-02 13:50:09.780
19180913;169;33,6;2020-01-02 13:55:07.213
19180997;169;33,6;2020-01-02 14:00:07.153
19181172;169;33,6;2020-01-02 14:05:07.213
19181233;169;33,6;2020-01-02 14:10:07.230
19181344;169;33,7;2020-01-02 14:15:07.383
19181507;169;33,7;2020-01-02 14:20:07.443
19181563;169;33,8;2020-01-02 14:25:07.390
19181672;169;33,8;2020-01-02 14:30:07.347
19181830;169;33,8;2020-01-02 14:35:07.350
19181885;169;33,9;2020-01-02 14:40:07.370
19181992;169;33,9;2020-01-02 14:45:07.307
19182158;169;34,1;2020-01-02 14:50:07.403
19182213;169;34,3;2020-01-02 14:55:07.370
19182326;169;34,1;2020-01-02 15:00:07.517
19182485;169;34,2;2020-01-02 15:05:07.423
19182547;169;34,1;2020-01-02 15:10:07.680
19182666;169;34,2;2020-01-02 15:15:07.680
19182822;169;34,1;2020-01-02 15:20:07.697
19182884;169;34,3;2020-01-02 15:25:07.680
19182943;169;34,3;2020-01-02 15:30:06.837
19183144;169;34,1;2020-01-02 15:35:07.720
19183199;169;34,3;2020-01-02 15:40:07.577
19183348;169;34,2;2020-01-02 15:45:10.057
19183472;169;34,4;2020-01-02 15:50:07.440
19183539;169;34,4;2020-01-02 15:55:09.880
19183633;169;34,8;2020-01-02 16:00:07.330
19183803;169;36,4;2020-01-02 16:05:07.337
19183853;169;36,2;2020-01-02 16:10:07.497
19183980;169;36,2;2020-01-02 16:15:07.743
19184116;169;35,9;2020-01-02 16:20:06.950
19184192;169;35,5;2020-01-02 16:25:09.607
19184264;169;35,4;2020-01-02 16:30:07.080
19184447;169;35,4;2020-01-02 16:35:07.153
19184523;169;35,3;2020-01-02 16:40:09.940
19184615;169;35,1;2020-01-02 16:45:07.323
19184780;169;35,1;2020-01-02 16:50:07.247
19184838;169;34,9;2020-01-02 16:55:07.153
19184924;169;35;2020-01-02 17:00:07.087
19185103;169;34,9;2020-01-02 17:05:06.990
19185157;169;34,8;2020-01-02 17:10:07.003
19185255;169;34,9;2020-01-02 17:15:06.990
19185430;169;34,9;2020-01-02 17:20:06.973
19185489;169;34,8;2020-01-02 17:25:06.920
19185570;169;34,7;2020-01-02 17:30:06.810
19185762;169;34,8;2020-01-02 17:35:06.747
19185817;169;34,7;2020-01-02 17:40:06.740
19185906;169;34,7;2020-01-02 17:45:06.970
19186089;169;34,9;2020-01-02 17:50:06.867
19186170;169;34,8;2020-01-02 17:55:10.273
19186287;169;35;2020-01-02 18:00:07.683
19186429;169;35;2020-01-02 18:05:07.593
19186477;169;35,1;2020-01-02 18:10:06.737
19186576;169;35,1;2020-01-02 18:15:07.000
19186759;169;35,2;2020-01-02 18:20:07.123
19186814;169;35,3;2020-01-02 18:25:07.037
19186898;169;35,4;2020-01-02 18:30:06.940
19187078;169;35,5;2020-01-02 18:35:06.967
19187137;169;35,2;2020-01-02 18:40:07.073
19187225;169;35,5;2020-01-02 18:45:07.037
19187403;169;35,4;2020-01-02 18:50:06.947
19187457;169;35,4;2020-01-02 18:55:06.863
19187540;169;35,3;2020-01-02 19:00:06.797
19187719;169;35,6;2020-01-02 19:05:06.780
19187784;169;35,3;2020-01-02 19:10:06.890
19187866;169;35,5;2020-01-02 19:15:06.953
19188055;169;35,4;2020-01-02 19:20:07.310
19188118;169;35,4;2020-01-02 19:25:07.230
19188204;169;35,3;2020-01-02 19:30:07.193
19188378;169;35,3;2020-01-02 19:35:07.097
19188435;169;35,2;2020-01-02 19:40:06.987
19188584;169;35,3;2020-01-02 19:45:09.723
19188707;169;35,2;2020-01-02 19:50:07.237
19188788;169;35,1;2020-01-02 19:55:12.247
19188848;169;35,1;2020-01-02 20:00:07.053
19189033;169;35,1;2020-01-02 20:05:06.990
19189088;169;35;2020-01-02 20:10:06.980
19189173;169;34,8;2020-01-02 20:15:07.077
19189353;169;34,8;2020-01-02 20:20:07.077
19189414;169;34,7;2020-01-02 20:25:06.990
19189498;169;34,8;2020-01-02 20:30:06.900
19189697;169;34,7;2020-01-02 20:35:07.817
19189745;169;34,7;2020-01-02 20:40:06.897
19189869;169;34,8;2020-01-02 20:45:07.790
19190025;169;34,6;2020-01-02 20:50:07.793
19190081;169;34,8;2020-01-02 20:55:07.683
19190198;169;34,7;2020-01-02 21:00:07.620
19190351;169;34,5;2020-01-02 21:05:07.660
19190413;169;34,8;2020-01-02 21:10:07.537
19190530;169;34,6;2020-01-02 21:15:07.780
19190678;169;34,7;2020-01-02 21:20:07.790
19190730;169;34,6;2020-01-02 21:25:07.680
19190838;169;34,6;2020-01-02 21:30:07.610
19191000;169;34,6;2020-01-02 21:35:07.547
19191051;169;34,5;2020-01-02 21:40:07.413
19191167;169;34,6;2020-01-02 21:45:07.563
19191322;169;34,4;2020-01-02 21:50:07.513
19191385;169;34,6;2020-01-02 21:55:10.133
19191483;169;34,5;2020-01-02 22:00:07.493
19191640;169;34,5;2020-01-02 22:05:07.283
19191702;169;34,4;2020-01-02 22:10:07.393
19191793;169;34,3;2020-01-02 22:15:07.343
19191968;169;34,4;2020-01-02 22:20:07.307
19192032;169;34,4;2020-01-02 22:25:07.193
19192131;169;34,5;2020-01-02 22:30:07.403
19192302;169;34,5;2020-01-02 22:35:07.333
19192358;169;34,5;2020-01-02 22:40:07.260
19192461;169;34,6;2020-01-02 22:45:07.357
19192625;169;34,3;2020-01-02 22:50:07.217
19192698;169;34,6;2020-01-02 22:55:09.777
19192779;169;34,3;2020-01-02 23:00:07.290
