id;chan_id;val;dtime
19181049;202;25,7;2020-01-02 14:00:08.310
19181375;202;25,8;2020-01-02 14:15:08.400
19181627;202;25,8;2020-01-02 14:30:06.173
19182041;202;25,7;2020-01-02 14:45:08.810
19182360;202;25,8;2020-01-02 15:00:08.937
19182611;202;26,1;2020-01-02 15:15:06.443
19182937;202;26,3;2020-01-02 15:30:06.633
19183324;202;26,4;2020-01-02 15:45:08.287
19183679;202;26,6;2020-01-02 16:00:11.050
19183988;202;26,6;2020-01-02 16:15:08.663
19184246;202;26,5;2020-01-02 16:30:06.270
19184580;202;26,2;2020-01-02 16:45:06.340
19184989;202;26,2;2020-01-02 17:00:11.510
19185317;202;26;2020-01-02 17:15:11.640
19185635;202;26,1;2020-01-02 17:30:08.280
19185885;202;25,9;2020-01-02 17:45:05.873
19186301;202;25,8;2020-01-02 18:00:08.560
19186621;202;25,8;2020-01-02 18:15:08.703
19186881;202;25,8;2020-01-02 18:30:06.410
19187284;202;25,7;2020-01-02 18:45:08.130
19187605;202;25,7;2020-01-02 19:00:08.343
19187932;202;25,8;2020-01-02 19:15:08.517
19188176;202;25,8;2020-01-02 19:30:06.270
19188577;202;25,8;2020-01-02 19:45:08.897
19188918;202;25,7;2020-01-02 20:00:11.583
19189157;202;25,8;2020-01-02 20:15:06.687
19189476;202;25,6;2020-01-02 20:30:05.930
19189896;202;25,7;2020-01-02 20:45:11.250
19190222;202;25,6;2020-01-02 21:00:08.773
19190473;202;25,6;2020-01-02 21:15:06.493
19190779;202;25,7;2020-01-02 21:30:05.827
19191187;202;25,7;2020-01-02 21:45:08.567
19191528;202;25,7;2020-01-02 22:00:11.203
19191844;202;25,8;2020-01-02 22:15:08.720
19192169;202;25,8;2020-01-02 22:30:08.970
19192501;202;25,9;2020-01-02 22:45:09.050
19192833;202;25,9;2020-01-02 23:00:09.230
19193143;202;25,9;2020-01-02 23:15:08.450
19193516;202;25,9;2020-01-02 23:30:13.680
19193797;202;25,9;2020-01-02 23:45:08.700
19194162;202;25,9;2020-01-03 00:00:13.807
19194456;202;25,9;2020-01-03 00:15:08.840
19194773;202;26;2020-01-03 00:30:09.030
19195102;202;25,9;2020-01-03 00:45:09.137
19195425;202;25,9;2020-01-03 01:00:08.253
19195750;202;25,6;2020-01-03 01:15:08.323
19196076;202;25,6;2020-01-03 01:30:08.460
19196416;202;25,4;2020-01-03 01:45:11.097
19196650;202;25,4;2020-01-03 02:00:06.133
19197063;202;25,2;2020-01-03 02:15:08.857
19197391;202;25,2;2020-01-03 02:30:09.033
19197718;202;25,2;2020-01-03 02:45:09.090
19198038;202;25,1;2020-01-03 03:00:08.263
19198398;202;25;2020-01-03 03:15:13.440
19198695;202;24,9;2020-01-03 03:30:08.510
19199060;202;24,9;2020-01-03 03:45:16.160
19199341;202;24,9;2020-01-03 04:00:08.663
19199669;202;24,9;2020-01-03 04:15:08.830
19199903;202;24,8;2020-01-03 04:30:05.827
19200239;202;24,9;2020-01-03 04:45:06.000
19200656;202;24,8;2020-01-03 05:00:08.673
19200979;202;24,8;2020-01-03 05:15:08.817
19201316;202;24,8;2020-01-03 05:30:11.500
19201563;202;24,8;2020-01-03 05:45:06.570
19201962;202;24,8;2020-01-03 06:00:09.223
19202287;202;24,9;2020-01-03 06:15:08.363
19202621;202;24,5;2020-01-03 06:30:08.387
19202951;202;24,5;2020-01-03 06:45:08.537
19203294;202;24,6;2020-01-03 07:00:11.210
19203608;202;25,3;2020-01-03 07:15:08.767
19203936;202;27,6;2020-01-03 07:30:08.900
